accepted_relation_precision,accepted_route_accuracy,alpha,ambiguous_false_memory_access_rate,ambiguous_rejection_rate,average_candidate_set_size,candidate,cross_relation_candidate_count,evidence_source,false_memory_access_rate,family_macro_accuracy,hard_negative_accuracy,known_coverage,known_empty_set_rate,known_multi_relation_set_rate,minimum_margin,safe_coverage,selected,singleton_acceptance_precision,stage,threshold_access_code,threshold_city_code,threshold_registry_id,true_relation_inclusion_rate,unrelated_false_memory_access_rate,unrelated_rejection_rate,worst_family_accuracy,wrong_bucket_access_rate
1.0,1.0,,0.0,1.0,0.175,"R2:0.6,1,0.5:m=0.05",0.0,R2,0.0625,0.25,0.25,0.25,0.75,0.0,0.05,0.25,False,0.8571428571428571,R3,0.5,1.0,0.6,0.25,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.175,"R2:0.6,1,0.5:m=0.1",0.0,R2,0.0625,0.25,0.25,0.25,0.75,0.0,0.1,0.25,False,0.8571428571428571,R3,0.5,1.0,0.6,0.25,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1,0.6:m=0",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,False,1.0,R3,0.6,1.0,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1,0.6:m=0.05",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.05,0.16666666666666666,False,1.0,R3,0.6,1.0,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1,0.6:m=0.1",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.1,0.16666666666666666,False,1.0,R3,0.6,1.0,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.7:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.7,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.7:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.7,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.7:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.7,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.8:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.8,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.8:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.8,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.8:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.8,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.9:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.9,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.9:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.9,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,0.9:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.9,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,1.0,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,1.0,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,1.0,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1.25:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,1.25,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1.25:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,1.25,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1,1.25:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,1.25,1.0,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.125,0.875,1.05,"R2:0.6,1.25,-0.5:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.5,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.05,"R2:0.6,1.25,-0.5:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.5,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.05,"R2:0.6,1.25,-0.5:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.5,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.0,"R2:0.6,1.25,-0.25:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.25,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.0,"R2:0.6,1.25,-0.25:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.08333333333333333,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.25,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.0,"R2:0.6,1.25,-0.25:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.08333333333333333,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.25,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.625,"R2:0.6,1.25,0:m=0",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.4166666666666667,False,0.6666666666666666,R3,0.0,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.625,"R2:0.6,1.25,0:m=0.05",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.05,0.4166666666666667,False,0.6666666666666666,R3,0.0,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.625,"R2:0.6,1.25,0:m=0.1",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.1,0.4166666666666667,False,0.6666666666666666,R3,0.0,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.525,"R2:0.6,1.25,0.1:m=0",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.0,0.0,0.4166666666666667,False,0.6666666666666666,R3,0.1,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.525,"R2:0.6,1.25,0.1:m=0.05",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.0,0.05,0.4166666666666667,False,0.6666666666666666,R3,0.1,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.525,"R2:0.6,1.25,0.1:m=0.1",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.0,0.1,0.4166666666666667,False,0.6666666666666666,R3,0.1,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.6,1.25,0.2:m=0",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.0,0.0,0.4166666666666667,False,0.6666666666666666,R3,0.2,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.6,1.25,0.2:m=0.05",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.0,0.05,0.4166666666666667,False,0.6666666666666666,R3,0.2,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.6,1.25,0.2:m=0.1",0.0,R2,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.0,0.1,0.4166666666666667,False,0.6666666666666666,R3,0.2,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.0,1.0,0.35,"R2:0.6,1.25,0.3:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,0.3,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.0,1.0,0.35,"R2:0.6,1.25,0.3:m=0.05",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7142857142857143,R3,0.3,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.0,1.0,0.35,"R2:0.6,1.25,0.3:m=0.1",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.7142857142857143,R3,0.3,1.25,0.6,0.4166666666666667,0.5,0.5,0.0,0.0
1.0,1.0,,0.0,1.0,0.25,"R2:0.6,1.25,0.4:m=0",0.0,R2,0.0625,0.375,0.375,0.375,0.625,0.0,0.0,0.375,False,0.9,R3,0.4,1.25,0.6,0.375,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.25,"R2:0.6,1.25,0.4:m=0.05",0.0,R2,0.0625,0.375,0.375,0.375,0.625,0.0,0.05,0.375,False,0.9,R3,0.4,1.25,0.6,0.375,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.25,"R2:0.6,1.25,0.4:m=0.1",0.0,R2,0.0625,0.375,0.375,0.375,0.625,0.0,0.1,0.375,False,0.9,R3,0.4,1.25,0.6,0.375,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.175,"R2:0.6,1.25,0.5:m=0",0.0,R2,0.0625,0.25,0.25,0.25,0.75,0.0,0.0,0.25,False,0.8571428571428571,R3,0.5,1.25,0.6,0.25,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.175,"R2:0.6,1.25,0.5:m=0.05",0.0,R2,0.0625,0.25,0.25,0.25,0.75,0.0,0.05,0.25,False,0.8571428571428571,R3,0.5,1.25,0.6,0.25,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.175,"R2:0.6,1.25,0.5:m=0.1",0.0,R2,0.0625,0.25,0.25,0.25,0.75,0.0,0.1,0.25,False,0.8571428571428571,R3,0.5,1.25,0.6,0.25,0.125,0.875,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1.25,0.6:m=0",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,False,1.0,R3,0.6,1.25,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1.25,0.6:m=0.05",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.05,0.16666666666666666,False,1.0,R3,0.6,1.25,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.1,"R2:0.6,1.25,0.6:m=0.1",0.0,R2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.1,0.16666666666666666,False,1.0,R3,0.6,1.25,0.6,0.16666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.7:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.7,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.7:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.7,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.7:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.7,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.8:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.8,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.8:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.8,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.8:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.8,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.9:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,0.9,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.9:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,0.9,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,0.9:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,0.9,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,1.0,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,1.0,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,1.0,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1.25:m=0",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.08333333333333333,False,1.0,R3,1.25,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1.25:m=0.05",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.05,0.08333333333333333,False,1.0,R3,1.25,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,0.05,"R2:0.6,1.25,1.25:m=0.1",0.0,R2,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.1,0.08333333333333333,False,1.0,R3,1.25,1.25,0.6,0.08333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,,0.0,1.0,2.0,"R2:0.7,-0.5,-0.5:m=0",0.0,R2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,R3,-0.5,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,,0.0,1.0,2.0,"R2:0.7,-0.5,-0.5:m=0.05",0.0,R2,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,False,0.0,R3,-0.5,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,,0.0,1.0,2.0,"R2:0.7,-0.5,-0.5:m=0.1",0.0,R2,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,False,0.0,R3,-0.5,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.125,0.875,1.95,"R2:0.7,-0.5,-0.25:m=0",0.0,R2,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.9583333333333334,0.0,0.041666666666666664,False,0.5,R3,-0.25,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.125,0.875,1.95,"R2:0.7,-0.5,-0.25:m=0.05",0.0,R2,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.9583333333333334,0.05,0.041666666666666664,False,0.5,R3,-0.25,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.0,1.0,1.95,"R2:0.7,-0.5,-0.25:m=0.1",0.0,R2,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.9583333333333334,0.1,0.041666666666666664,False,1.0,R3,-0.25,-0.5,0.7,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,1.0,,0.25,0.75,1.575,"R2:0.7,-0.5,0:m=0",0.0,R2,0.25,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.5,0.0,0.2916666666666667,False,0.6363636363636364,R3,0.0,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.575,"R2:0.7,-0.5,0:m=0.05",0.0,R2,0.25,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.5,0.05,0.2916666666666667,False,0.6363636363636364,R3,0.0,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.575,"R2:0.7,-0.5,0:m=0.1",0.0,R2,0.125,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.5,0.1,0.2916666666666667,False,0.7777777777777778,R3,0.0,-0.5,0.7,0.6666666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,1.475,"R2:0.7,-0.5,0.1:m=0",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.0,0.3333333333333333,False,0.6666666666666666,R3,0.1,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.475,"R2:0.7,-0.5,0.1:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.1,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.475,"R2:0.7,-0.5,0.1:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.1,0.3333333333333333,False,0.8,R3,0.1,-0.5,0.7,0.6666666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.375,"R2:0.7,-0.5,0.2:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.2,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.375,"R2:0.7,-0.5,0.2:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.375,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.2,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.375,"R2:0.7,-0.5,0.2:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.375,0.1,0.3333333333333333,False,0.8,R3,0.2,-0.5,0.7,0.6666666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.3,"R2:0.7,-0.5,0.3:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.3,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.3,"R2:0.7,-0.5,0.3:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.3,-0.5,0.7,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.3,"R2:0.7,-0.5,0.3:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,0.3333333333333333,False,0.8,R3,0.3,-0.5,0.7,0.6666666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.2,"R2:0.7,-0.5,0.4:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2916666666666667,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.4,-0.5,0.7,0.625,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.2,"R2:0.7,-0.5,0.4:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2916666666666667,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.4,-0.5,0.7,0.625,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.2,"R2:0.7,-0.5,0.4:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2916666666666667,0.1,0.3333333333333333,False,0.8,R3,0.4,-0.5,0.7,0.625,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.125,"R2:0.7,-0.5,0.5:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.5,-0.5,0.7,0.5,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.125,"R2:0.7,-0.5,0.5:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.5,-0.5,0.7,0.5,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.125,"R2:0.7,-0.5,0.5:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.1,0.3333333333333333,False,0.8,R3,0.5,-0.5,0.7,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.05,"R2:0.7,-0.5,0.6:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.6,-0.5,0.7,0.4166666666666667,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.05,"R2:0.7,-0.5,0.6:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.6,-0.5,0.7,0.4166666666666667,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,1.05,"R2:0.7,-0.5,0.6:m=0.1",0.0,R2,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.1,0.3333333333333333,False,0.8,R3,0.6,-0.5,0.7,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,1.0,"R2:0.7,-0.5,0.7:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,False,0.6153846153846154,R3,0.7,-0.5,0.7,0.3333333333333333,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,1.0,"R2:0.7,-0.5,0.7:m=0.05",0.0,R2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.05,0.3333333333333333,False,0.6666666666666666,R3,0.7,-0.5,0.7,0.3333333333333333,0.25,0.75,0.0,0.0
