analysis_latency_mean_ms,case_count,certificate_size_mean_bytes,complete_claim_count,contract_ast_node_mean,contract_clause_mean,contract_literal_mean,contract_overapproximation_ratio,contract_size_mean_bytes,convergence_rate,discovered_omission_atom_count,drift_detection_recall,exact_patch_set_rate,exact_patch_type_set_rate,expected_omission_atom_count,expected_patch_atom_count,false_verified_complete_count,false_verified_complete_rate,field_binding_accuracy,forbidden_trace_acceptance_rate,guard_accuracy,guard_exact_match_rate,guard_precision,guard_recall,maximal_permissiveness_ratio,method,mutation_category,old_certificate_reuse_after_drift_count,omission_atom_discovery_recall,patch_atom_precision,patch_atom_recall,patch_type_precision,patch_type_recall,predicted_patch_atom_count,replay_query_count,replay_query_reduction,safe_utility,solver_call_count,state_update_binding_accuracy,synthesis_latency_mean_ms,true_positive_patch_atom_count,unknown_expected_precision,unknown_induced_rejection_count,unknown_rate,unlocated_patch_record_count,unseen_effect_precision,unseen_effect_recall,verification_latency_mean_ms
0.00147125,12,0.0,0,13.333333333333334,2.3333333333333335,3.3333333333333335,0.0,1393.0,0.0,0,1.0,0.0,0.0,32,32,0,0.0,1.0,0.6470588235294118,0.7416666666666667,0.0,1.0,0.16216216216216217,1.0,Declared-Contract Monitor,bounded_delayed_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,0.16216216216216217,0.0
0.0019640833333333333,12,0.0,0,30.666666666666668,3.6666666666666665,9.0,0.5,2676.6666666666665,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.796875,0.0,0.5,1.0,0.76,Declared-Contract Monitor,conservative_control,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,0.76,0,1.0,0.0,0,0.0,2304,1.0,0,0.5,1.0,0.0
0.0016105,12,0.0,0,20.333333333333332,2.6666666666666665,6.666666666666667,0.0,1917.6666666666667,0.0,0,1.0,0.5,0.5,0,6,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Declared-Contract Monitor,exact_declared_control,0,1.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.5,0,1.0,0,1.0,1.0,0.0
0.0015876666666666667,12,0.0,0,20.333333333333332,2.6666666666666665,6.666666666666667,0.0,1917.6666666666667,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.06666666666666667,0.875,0.0,1.0,0.6190476190476191,1.0,Declared-Contract Monitor,hidden_guarded_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,0.6190476190476191,0.0
0.0018775833333333333,12,0.0,0,20.333333333333332,2.6666666666666665,6.666666666666667,0.0,1917.6666666666667,0.0,0,0.0,0.0,0.0,24,24,0,0.0,1.0,0.3,0.875,0.0,1.0,0.6190476190476191,1.0,Declared-Contract Monitor,implementation_drift,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,0.6190476190476191,0.0
0.001501,12,0.0,0,20.333333333333332,2.6666666666666665,6.666666666666667,0.0,1917.6666666666667,0.0,0,1.0,0.0,0.0,24,24,0,0.0,1.0,0.06666666666666667,0.8645833333333334,0.0,1.0,0.5,1.0,Declared-Contract Monitor,multi_branch_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,0.5,0.0
0.00149275,12,0.0,0,31.666666666666668,3.6666666666666665,10.0,0.25396825396825395,2747.3333333333335,0.0,0,1.0,0.0,0.0,12,12,0,0.0,0.9492063492063492,0.0,1.0,1.0,1.0,1.0,1.0,Declared-Contract Monitor,parameter_role_alias,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,0.746031746031746,0.746031746031746,0.0
0.0014391666666666667,12,0.0,0,10.333333333333334,1.0,2.3333333333333335,0.0,1184.0,0.0,0,1.0,0.0,0.0,32,32,0,0.0,1.0,0.3,0.875,0.0,1.0,0.6190476190476191,1.0,Declared-Contract Monitor,state_dependent_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,0.7767857142857143,0.0,0,0.0,0,1.0,0,1.0,0.6190476190476191,0.0
0.0014594166666666666,12,0.0,0,33.0,3.6666666666666665,11.333333333333334,0.0,2877.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.9375,0.0,1.0,0.8095238095238095,1.0,Declared-Contract Monitor,threshold_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,0.8095238095238095,0.0
0.0011778333333333332,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.671875,0.0,1.0,0.0,0.0,DenyAll,alias_redirect_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,0.0,0,0.7767857142857143,0.0,0,0.0,8928,1.0,0,1.0,0.0,0.0
